init,type,geometry,geo params,constraints,num_folds,score_mean,score_std,f1_mean,f1_std,smoothness_mean,smoothness_std,avg_freeze_mean,avg_freeze_std,iteration_mean,score_over_f1,score_f1_freeze,score_f1_freeze_smooth
PCA,kernel geo,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",10,0.193761298,0.019416578,0.902895438,0.048255866,0.86706372,0.023128671,1.570962274,0.182655271,51,0.21459993,0.337128395,0.2923118
kernel pca:rbf,kernel geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.191171583,0.037688437,0.898644467,0.088298086,0.900140356,0.023324759,1.586300949,0.243158893,21,0.212733278,0.337459001,0.303760466
PCA,map geo,torus,,"('variance', 'A', 'R', 'n', 'r')",8,0.175687415,0.011195282,0.92133214,0.027081686,1.053375597,0.011785919,1.772959658,0.104496117,1,0.190688469,0.338082962,0.356128342
kernel pca:rbf,linear geo,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",10,0.186683017,0.040758252,0.945651571,0.050009884,0.835982893,0.020801706,1.712895978,0.407529545,11,0.197412052,0.338146309,0.28268453
umap:cosine,map geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",10,0.159182129,0.025787158,0.896018204,0.040170782,0.873968186,0.036310111,1.905630619,1.598161662,21,0.177655017,0.338544839,0.295877419
PCA,map geo,laguerre_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.193145319,0.015794937,0.923025308,0.074148551,0.848537949,0.01610895,1.622285329,0.258937054,41,0.209252463,0.3394672,0.288050802
kernel pca:rbf,multi w GP geo,fourier_basis,8,"('variance',)",10,0.181660921,0.030646418,0.934937285,0.056353926,0.901495279,0.049337026,1.752443927,1.087208506,11,0.194302788,0.340504741,0.306963417
PCA,map geo,legendre_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.191327308,0.01728792,0.941611167,0.03944285,0.851875189,0.01631445,1.709016827,0.21324286,41,0.203191418,0.347257552,0.295820093
PCA,map geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.183442411,0.016157375,0.949691975,0.042203108,0.846868479,0.015255046,1.800088547,0.391558426,31,0.193159904,0.347704931,0.294460347
kernel pca:rbf,linear geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.188628032,0.028628271,0.959090909,0.040918443,0.768534359,0.018983886,1.774006047,0.307487878,11,0.196673777,0.34890047,0.268141999
PCA,kernel geo,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",10,0.183027283,0.018279178,0.844110556,0.106361428,0.832699443,0.016767645,1.610541302,0.076287514,51,0.216828568,0.349211364,0.290788108
PCA,map geo,none,,"('variance', 'A', 'R', 'n', 'r')",10,0.19400652,0.018790024,0.914691975,0.071879019,0.8436507,0.011841976,1.647989017,0.236243842,31,0.212100385,0.349539105,0.29488891
PCA,map,none,,"('variance', 'A', 'R', 'n', 'r')",10,0.19400652,0.018790024,0.914691975,0.071879019,0.8436507,0.011841976,1.647989017,0.236243842,31,0.212100385,0.349539105,0.29488891
kernel pca:rbf,multi w GP geo,fourier_basis,10,"('variance',)",10,0.179888964,0.062967066,0.875391275,0.179306048,0.881310996,0.038316626,1.70282284,0.597905651,11,0.205495495,0.349922422,0.308390479
kernel pca:rbf,map geo,laguerre_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.167015785,0.019050444,0.938676768,0.033037977,0.732624304,0.012768209,1.96837787,0.247598038,71,0.177926833,0.350227241,0.256584988
PCA,map geo,random_sine_waves,2,"('variance', 'A', 'R', 'n', 'r')",10,0.192284275,0.021674288,0.950505051,0.031321276,0.844380616,0.013503447,1.738001414,0.259720783,31,0.202296953,0.35159239,0.296877799
PCA,map geo,laguerre_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.187540793,0.018100517,0.950505051,0.031321276,0.847713497,0.017922144,1.782716406,0.290288344,41,0.197306466,0.351741475,0.298175996
PCA,kernel,none,,"('variance', 'A', 'R', 'n', 'r')",10,0.171986695,0.020522016,0.928171828,0.039825598,0.901979046,0.015124415,1.909318012,0.734663789,1,0.185296181,0.353789337,0.319110568
PCA,map geo,linear,,"('variance', 'A', 'R', 'n', 'r')",10,0.19198602,0.019498399,0.937626263,0.033673085,0.858537743,0.016448024,1.73212272,0.307785507,41,0.204757511,0.354665137,0.304493406
PCA,map geo,chebyshev_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.190598182,0.017776927,0.950505051,0.031321276,0.853812857,0.016068597,1.77130199,0.265798843,31,0.200523061,0.355186897,0.303263139
umap:cosine,kernel geo,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",10,0.200322875,0.026358343,0.900306027,0.058354042,0.891107987,0.018414573,1.618446196,0.186616661,31,0.222505314,0.360112879,0.320899463
PCA,map geo,chebyshev_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.195629561,0.01836703,0.937601843,0.046772921,0.847124274,0.01757868,1.752277045,0.306897848,31,0.208648866,0.365610617,0.309717629
PCA,map geo,legendre_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.195629561,0.01836703,0.937601843,0.046772921,0.847124274,0.01757868,1.752277045,0.306897848,31,0.208648866,0.365610617,0.309717629
PCA,map geo,chebyshev_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.189872734,0.018227795,0.946212121,0.032693,0.851040717,0.015365367,1.838935095,0.221407797,51,0.20066614,0.369012006,0.314044243
kernel pca:rbf,multi w GP geo,fourier_basis,10,"('variance', 'A', 'alpha', 'phi', 'f')",1,0.184284219,0,1,0,0.914485317,0,2.007981796,0,11,0.184284219,0.370039356,0.338395558
kernel pca:rbf,multi w GP geo,fourier_basis,10,"('variance', 'A')",1,0.184284219,0,1,0,0.914485317,0,2.007981796,0,11,0.184284219,0.370039356,0.338395558
kernel pca:rbf,multi w GP geo,fourier_basis,10,"('variance', 'A', 'alpha')",1,0.184284219,0,1,0,0.914485317,0,2.007981796,0,11,0.184284219,0.370039356,0.338395558
kernel pca:rbf,multi w GP geo,fourier_basis,10,"('variance', 'A', 'f')",1,0.184284219,0,1,0,0.914485317,0,2.007981796,0,11,0.184284219,0.370039356,0.338395558
kernel pca:rbf,multi w GP geo,fourier_basis,10,"('variance', 'A', 'phi')",1,0.184284219,0,1,0,0.914485317,0,2.007981796,0,11,0.184284219,0.370039356,0.338395558
kernel pca:rbf,multi w GP geo,fourier_basis,10,"('variance', 'A', 'f', 'phi')",1,0.184284219,0,1,0,0.914485317,0,2.007981796,0,11,0.184284219,0.370039356,0.338395558
kernel pca:rbf,multi w GP geo,fourier_basis,10,"('variance', 'A', 'alpha', 'phi')",1,0.184284219,0,1,0,0.914485317,0,2.007981796,0,11,0.184284219,0.370039356,0.338395558
kernel pca:rbf,multi w GP geo,fourier_basis,10,"('variance', 'A', 'f', 'alpha')",1,0.184284219,0,1,0,0.914485317,0,2.007981796,0,11,0.184284219,0.370039356,0.338395558
umap:cosine,kernel geo,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",10,0.186086415,0.029154971,0.826980435,0.109659095,0.902835943,0.032677214,1.651275258,0.208641116,21,0.225019127,0.371568516,0.335465412
umap:cosine,kernel geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.196372976,0.02063075,0.891697747,0.064523317,0.91366645,0.026336623,1.693858813,0.191182171,21,0.220223699,0.373027853,0.340823035
PCA,kernel geo,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",10,0.198666289,0.04242261,0.85830969,0.078360532,0.846889474,0.018702751,1.621708071,0.153307234,51,0.231462246,0.375364193,0.317891984
PCA,kernel geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",10,0.196966308,0.024516046,0.940545566,0.0485061,0.925414446,0.035236127,1.803030845,0.20618302,41,0.209417082,0.377585459,0.349423038
PCA,map geo,legendre_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.19200781,0.018194026,0.941358641,0.039593373,0.850172043,0.014521689,1.852745781,0.329514348,61,0.203968819,0.377902368,0.321282028
umap:euclidean,map geo,laguerre_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.165969518,0.017673184,0.906149406,0.049382248,0.86420835,0.02949228,2.069036984,0.577906985,21,0.18315911,0.378962972,0.327502964
kernel pca:rbf,kernel geo,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",10,0.183317175,0.024268058,0.844643422,0.180106978,0.922757551,0.142702152,1.74850698,0.632029744,11,0.217034988,0.379487191,0.350174671
PCA,kernel geo,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",10,0.204129306,0.026469734,0.89140404,0.077772274,0.876346009,0.020325467,1.669814842,0.239509322,41,0.22899751,0.382383441,0.335100203
umap:euclidean,map geo,laguerre_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.161512128,0.017762622,0.904881008,0.050580899,0.864324338,0.018167197,2.1470333,0.600263625,21,0.178489909,0.383223777,0.331229638
umap:euclidean,kernel geo,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",10,0.202850972,0.020971704,0.864596737,0.058734007,0.907913731,0.019932751,1.643014426,0.211478911,21,0.234619174,0.385482687,0.349985024
kernel pca:rbf,map geo,legendre_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.178630121,0.016655899,0.918937285,0.055652942,0.727710334,0.017087324,1.996199423,0.244549219,41,0.194387718,0.38803665,0.28237828
umap:euclidean,linear geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.168177083,0.027006841,0.932212232,0.044575043,0.862658946,0.022757536,2.15320683,1.239730082,11,0.180406432,0.388452362,0.335101905
PCA,map geo,chebyshev_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.193425633,0.026702595,0.945651571,0.039006366,0.854936711,0.019836672,1.901018441,0.289126044,41,0.204542179,0.388838455,0.33243227
umap:euclidean,kernel geo,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",10,0.192842148,0.021348073,0.913481962,0.057660435,0.953651887,0.016158288,1.850237809,0.207494778,11,0.211106684,0.390597568,0.372494108
umap:cosine,kernel geo,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",10,0.192134518,0.021797241,0.904770674,0.050878196,0.946152273,0.028622399,1.867802777,0.281088051,11,0.212357145,0.396641266,0.375283035
PCA,map geo,laguerre_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.189042504,0.023114397,0.946212121,0.032693,0.849053581,0.014991169,1.987598183,0.374239009,41,0.199788715,0.397099688,0.337158912
kernel pca:rbf,map geo,torus,,"('variance', 'A', 'R', 'n', 'r')",6,0.168615303,0.00949126,0.820475173,0.066145729,1.108925042,0.013692017,1.939249014,0.057125239,1,0.20550933,0.398533766,0.441944073
PCA,linear geo,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",10,0.174876991,0.012202258,0.923878899,0.03849855,0.87967209,0.019042507,2.112081325,1.27197186,1,0.18928562,0.399786624,0.351681135
umap:euclidean,linear geo,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",10,0.165835381,0.031703208,0.923878899,0.03849855,0.847539086,0.016451891,2.233264028,1.139287602,1,0.179499046,0.400868763,0.339751945
PCA,linear geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",10,0.200892945,0.023220405,0.923318348,0.043700856,0.866908273,0.01732774,1.84727929,0.36029995,11,0.217577118,0.401925704,0.348432718
isomap:15,map geo,sphere,,"('variance', 'A', 'R', 'n', 'r')",10,0.214597124,0.043376847,0.783760517,0.077097997,1.027273661,0.021652669,1.468111998,0.255134034,11,0.273804458,0.401975611,0.412938957
PCA,kernel geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.193189556,0.020492622,0.784012718,0.151021307,0.843341946,0.042287665,1.634355788,0.23178295,41,0.246411252,0.402723656,0.339633752
umap:cosine,map geo,random_sine_waves,4,"('variance', 'A', 'R', 'n', 'r')",10,0.176348294,0.033749296,0.903596737,0.062403031,0.8957121,0.03407571,2.063566523,1.864379,11,0.195162606,0.402731021,0.360731048
kernel pca:rbf,linear geo,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",10,0.197386084,0.026848095,0.962878788,0.034570144,0.777486224,0.019025203,1.966917772,0.380636692,11,0.204995776,0.403209834,0.313490092
kernel pca:rbf,linear geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",10,0.18320194,0.031033521,0.962626263,0.039296694,0.742106635,0.007097257,2.122923485,0.402938459,11,0.190314712,0.404023571,0.299828573
umap:cosine,kernel geo,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",10,0.193499693,0.017001617,0.86917982,0.04489042,0.941434603,0.0340524,1.835727261,0.20221497,11,0.222623315,0.408675688,0.384741434
umap:cosine,map geo,random_sine_waves,5,"('variance', 'A', 'R', 'n', 'r')",10,0.177498602,0.03018667,0.908108336,0.053855909,0.888076462,0.037632502,2.092312916,1.019036207,11,0.195459721,0.408962899,0.363190324
PCA,kernel geo,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",10,0.207011747,0.019373624,0.881723721,0.089193161,0.871720412,0.025999708,1.745453468,0.272106285,51,0.234780739,0.409798856,0.357230027
PCA,kernel geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",10,0.186149367,0.017465357,0.826758464,0.095389667,0.889278782,0.034953363,1.829810004,0.180819521,31,0.225155684,0.411992123,0.366375853
umap:cosine,linear geo,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",10,0.154825034,0.035863369,0.913164613,0.051670586,0.851725433,0.014591725,2.439394769,1.962432991,1,0.169547781,0.413593969,0.352268503
kernel pca:rbf,multi w GP geo,toroid,,"('variance', 'A', 'R')",10,0.196106665,0.063804755,0.907261072,0.132552044,0.889492482,0.151863183,1.923866494,0.698170083,11,0.216152408,0.415848375,0.369894003
kernel pca:rbf,kernel geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",10,0.200843176,0.089233399,0.834548834,0.23561037,0.864361819,0.050872116,1.749626411,0.428181689,21,0.240660783,0.421066462,0.363953772
umap:euclidean,map geo,laguerre_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.16814557,0.025422045,0.914002997,0.054807869,0.878422169,0.025430505,2.289310525,1.424212399,31,0.183966104,0.421155538,0.369952361
kernel pca:rbf,map geo,mobius strip,,"('variance', 'A', 'R', 'n', 'r')",10,0.233002872,0.032338495,0.971212121,0.03240205,0.783574941,0.011266062,1.763444031,0.257391012,51,0.239909353,0.423066717,0.331504478
umap:cosine,kernel geo,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",10,0.211952991,0.032078815,0.868123543,0.063531236,0.922986164,0.021990946,1.733161009,0.209431777,21,0.244150724,0.423152515,0.390563917
umap:cosine,kernel geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",10,0.191712098,0.042770134,0.897301032,0.061890991,0.878385127,0.024716432,1.982892381,0.318531726,31,0.213654159,0.423653204,0.372130674
kernel pca:rbf,map geo,chebyshev_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.179066173,0.008547115,0.928265512,0.056721375,0.733857628,0.00913225,2.204457578,0.243880242,61,0.192904046,0.425248785,0.312072065
kernel pca:rbf,multi w GP geo,ellipse,,"('variance',)",10,0.187844482,0.054204847,0.942505051,0.027660498,0.835009929,0.039978935,2.135915014,0.615912854,11,0.199303423,0.425695172,0.355459696
umap:euclidean,kernel geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",10,0.203384957,0.031773216,0.925681874,0.036969495,0.964606986,0.029566507,1.950081838,0.512956193,11,0.219713665,0.428459628,0.41329515
isomap:15,map geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.190175873,0.037862947,0.790909202,0.075148305,0.994635301,0.015463755,1.7863408,0.78242542,11,0.240452219,0.42952961,0.427225313
kernel pca:rbf,linear geo,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",9,0.204491455,0.031540805,0.954545455,0.040666237,0.782643846,0.014076641,2.007298121,0.542019991,11,0.214229144,0.430021758,0.336553883
kernel pca:rbf,linear geo,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",9,0.202699157,0.042486492,0.954545455,0.040666237,0.795931966,0.017804124,2.034276629,0.56786883,11,0.212351498,0.431981688,0.343828035
umap:euclidean,kernel geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",10,0.195998516,0.021717966,0.935194805,0.052415186,0.90656592,0.028051622,2.062618767,0.670115629,21,0.209580416,0.432284499,0.391894394
umap:euclidean,kernel geo,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",10,0.200140931,0.025266299,0.886595294,0.052051244,0.923601721,0.025682503,1.917930903,0.323276161,11,0.225741025,0.432955689,0.399878619
umap:cosine,kernel geo,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",10,0.193196791,0.018323332,0.909808081,0.067685789,0.944523572,0.03406339,2.042974606,0.334414031,11,0.21234895,0.433823513,0.409756534
kernel pca:rbf,multi w GP geo,fourier_basis,9,"('variance',)",9,0.199470684,0.052473374,0.926804677,0.06207835,0.885416393,0.041625675,2.015738761,0.810002399,11,0.21522408,0.43383552,0.384125081
PCA,linear geo,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",10,0.207617989,0.041037442,0.91467699,0.048260686,0.873736611,0.017390503,1.911758268,0.447986491,11,0.226985035,0.433940518,0.379149718
PCA,map geo,legendre_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.207386578,0.025260087,0.955131313,0.02884325,0.863298659,0.018443373,2.004069684,0.377677778,21,0.217128865,0.435141376,0.375656966
umap:cosine,map geo,random_sine_waves,3,"('variance', 'A', 'R', 'n', 'r')",10,0.17568387,0.023283027,0.89702553,0.031264079,0.876900452,0.028164168,2.224996994,1.230528352,41,0.195851583,0.435769184,0.382126194
PCA,linear,none,,"('variance', 'A', 'R', 'n', 'r')",10,0.204413642,0.028480337,0.937065712,0.039710393,0.853029361,0.015072916,1.999123915,0.445248163,11,0.218142271,0.43609343,0.3720005
umap:euclidean,kernel geo,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",10,0.209609837,0.0292552,0.860582222,0.072233379,0.895513854,0.021944951,1.799321845,0.378028172,31,0.243567473,0.438256275,0.392464566
kernel pca:rbf,linear geo,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",10,0.200089915,0.047194065,0.959090909,0.040918443,0.809393313,0.028430314,2.111542062,0.603061246,11,0.208624556,0.440519525,0.356553558
umap:cosine,map geo,chebyshev_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.171726941,0.027408665,0.929318237,0.042347055,0.88040324,0.039946459,2.392243678,0.732612548,31,0.184788088,0.442058136,0.389189415
PCA,kernel geo,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",10,0.186316206,0.022053308,0.722088356,0.241353219,0.863978875,0.041757036,1.715286025,0.229585782,31,0.258024111,0.442585152,0.382384222
umap:euclidean,map geo,random_sine_waves,2,"('variance', 'A', 'R', 'n', 'r')",10,0.184271095,0.047858101,0.903482073,0.051131858,0.885962426,0.027668253,2.171455482,1.055107578,11,0.20395656,0.44288259,0.392377333
PCA,mlp geo,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",2,0.263043037,0.032714313,0.904761905,0.095238095,0.947189552,0.023116593,1.549035474,0.321543487,1,0.290731778,0.450353837,0.426570449
PCA,map geo,laguerre_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.199052656,0.019869962,0.954494949,0.029669686,0.853060872,0.021682576,2.174355951,0.36972422,41,0.208542388,0.453445382,0.386816513
umap:cosine,linear geo,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",10,0.174220235,0.027237798,0.937065712,0.039710393,0.872962968,0.03250935,2.447667198,1.842995654,11,0.185921044,0.45507284,0.397261737
umap:cosine,kernel geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",10,0.204282978,0.03644704,0.920171828,0.04073441,0.96884832,0.035796546,2.059561267,0.393239862,11,0.222005251,0.457233416,0.442989827
umap:cosine,map geo,mobius strip,,"('variance', 'A', 'R', 'n', 'r')",10,0.155661976,0.016506077,0.915034743,0.044345933,0.830457976,0.020265985,2.697636953,2.029061992,1,0.170115919,0.458910989,0.381106291
umap:cosine,map geo,fourier_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.163384192,0.035834587,0.894197802,0.054385195,0.868043047,0.026189242,2.541822186,3.560189889,21,0.182715941,0.464431431,0.403146475
umap:euclidean,map geo,chebyshev_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.167776107,0.02712695,0.901230214,0.054642978,0.873068089,0.028092637,2.514167521,1.098579615,21,0.186163429,0.468046046,0.408636067
umap:euclidean,kernel geo,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",10,0.205473879,0.030572439,0.830413475,0.110377604,0.912646947,0.027372749,1.902721299,0.531917747,21,0.247435628,0.470801039,0.42967513
kernel pca:rbf,multi w GP geo,toroid,,"('variance', 'A')",10,0.191018412,0.045249303,0.938977689,0.059346025,0.80986719,0.071953725,2.328588395,1.394948676,11,0.203432322,0.473710144,0.383642304
umap:cosine,map geo,none,,"('variance', 'A', 'R', 'n', 'r')",10,0.176017945,0.030359932,0.912628483,0.052160552,0.887657419,0.037412687,2.459620367,0.769425072,21,0.192869221,0.474385064,0.421091422
umap:euclidean,map geo,legendre_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.164711414,0.028066254,0.911558442,0.047860725,0.87140282,0.017752105,2.6372658,1.311850466,21,0.180692105,0.476533109,0.415252295
isomap:15,map geo,random_sine_waves,5,"('variance', 'A', 'R', 'n', 'r')",10,0.20391438,0.041350871,0.797461871,0.104508759,0.978039335,0.023597876,1.866798598,1.067408205,11,0.255704238,0.477348313,0.466865427
umap:cosine,linear geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.172700882,0.023821563,0.930644356,0.055945618,0.864121101,0.014579918,2.580705489,1.439656912,11,0.185571299,0.478904869,0.413831802
kernel pca:rbf,multi w GP geo,ellipse,,"('variance', 'A', 'n')",10,0.18813549,0.021384665,0.938383838,0.033218351,0.808878002,0.026418602,2.411119254,1.260018605,11,0.200488843,0.48340251,0.391013656
umap:euclidean,map geo,random_sine_waves,4,"('variance', 'A', 'R', 'n', 'r')",10,0.181063086,0.036120151,0.905896881,0.04218529,0.891956219,0.035293818,2.439719168,1.178489927,31,0.19987163,0.487630647,0.434945188
umap:euclidean,kernel geo,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",10,0.194054258,0.027406986,0.831098957,0.137234374,0.923317047,0.038045047,2.102754551,0.436993538,11,0.233491158,0.490974596,0.453325214
umap:cosine,map geo,chebyshev_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.1744604,0.032133577,0.925025308,0.041221063,0.870517264,0.036508872,2.612584031,1.15193972,21,0.188600678,0.492735119,0.428934428
umap:cosine,kernel geo,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",10,0.193163307,0.026746794,0.80222311,0.23746223,0.942632157,0.031893092,2.106150877,0.780047162,11,0.24078502,0.507129581,0.478036651
kernel pca:rbf,multi w GP geo,ellipse,,"('variance', 'A', 'R')",10,0.188233599,0.027095639,0.950757576,0.025258838,0.806899804,0.021843262,2.568079832,1.624511822,11,0.197982749,0.508435505,0.41025651
umap:euclidean,map geo,chebyshev_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.164656338,0.029548121,0.916131424,0.038654457,0.871702732,0.029722746,2.836969751,2.015313567,11,0.179730041,0.509888688,0.444471362
umap:euclidean,linear geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",10,0.187591676,0.026202276,0.945651571,0.039006366,0.865544426,0.017941894,2.620948158,1.198909654,11,0.198372933,0.519925173,0.450018335
umap:euclidean,map geo,laguerre_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.182106235,0.030473475,0.912303141,0.040232331,0.896697419,0.032147721,2.608719618,1.107423607,11,0.19961154,0.520730541,0.466937732
umap:cosine,map geo,linear,,"('variance', 'A', 'R', 'n', 'r')",10,0.172112814,0.041304734,0.916383949,0.034183534,0.86727968,0.024289342,2.790050702,1.742684523,11,0.18781736,0.524019956,0.454471859
umap:cosine,map geo,laguerre_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.164156455,0.02034992,0.902645133,0.049753544,0.875591057,0.036943509,2.882855533,2.177244513,21,0.181861564,0.524280615,0.459055418
umap:euclidean,map geo,chebyshev_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.177733788,0.020169206,0.908108336,0.053855909,0.868752274,0.028494755,2.727166912,1.479896641,21,0.195718706,0.533757578,0.46370311
kernel pca:rbf,mlp geo,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",7,0.228981182,0.05962236,0.958874459,0.031503237,0.914332938,0.033697551,2.240612237,1.832127444,11,0.238802045,0.535062785,0.489225528
umap:cosine,map geo,legendre_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.17778656,0.030297158,0.894197802,0.054385195,0.880778277,0.044935804,2.705316388,1.181231813,31,0.198822407,0.537877517,0.473750832
umap:euclidean,map geo,legendre_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.168259195,0.025640805,0.896719392,0.043950568,0.883578198,0.035442268,2.869349147,1.325524004,31,0.187638627,0.538400733,0.47571915
umap:euclidean,map geo,none,,"('variance', 'A', 'R', 'n', 'r')",10,0.174342834,0.028537123,0.904669664,0.060629682,0.890343059,0.029634426,2.800799409,1.220845042,31,0.192714359,0.539754263,0.480566462
PCA,linear geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",10,0.181889686,0.011121658,0.923878899,0.03849855,0.876856862,0.016772888,2.770015783,1.618787937,1,0.196876112,0.545349939,0.478193836
umap:cosine,map geo,legendre_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.175591518,0.026501464,0.906620602,0.042736147,0.883737998,0.030278821,2.816311558,1.364950673,11,0.193676955,0.545454648,0.482038999
umap:cosine,map geo,legendre_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.170881798,0.040401563,0.919327672,0.04632965,0.884055692,0.04044834,2.939475932,2.093675086,11,0.185876922,0.546380738,0.483031001
isomap:15,map geo,fourier_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.203777556,0.042830693,0.761309827,0.069537643,0.975208595,0.017887864,2.050037221,1.483633683,31,0.267667051,0.548727416,0.535123693
kernel pca:rbf,map geo,linear,,"('variance', 'A', 'R', 'n', 'r')",10,0.21178039,0.025304161,0.959424242,0.025836877,0.753942529,0.014756518,2.513318789,0.470617863,71,0.22073696,0.554782348,0.418274007
isomap:15,map geo,random_sine_waves,4,"('variance', 'A', 'R', 'n', 'r')",10,0.192890032,0.035301882,0.76282684,0.09259005,0.960802561,0.030730851,2.210328872,2.038870445,21,0.252862146,0.558908503,0.537000721
umap:euclidean,linear geo,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",10,0.188137101,0.040378915,0.941358641,0.039593373,0.851145364,0.01546711,2.864332025,1.252150538,11,0.199856987,0.572456767,0.487243923
kernel pca:rbf,multi w GP geo,fourier_basis,11,"('variance',)",10,0.221217358,0.066314887,0.926351426,0.055201458,0.897791207,0.030821158,2.40819593,1.177995943,21,0.238805006,0.575089243,0.516310066
kernel pca:rbf,map geo,laguerre_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.202441171,0.01779065,0.959131313,0.031907913,0.755043522,0.012289542,2.727591834,0.366576451,41,0.211067211,0.575705201,0.434682483
umap:cosine,linear geo,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",10,0.198663967,0.030582546,0.937065712,0.039710393,0.859216758,0.019179062,2.7198223,1.11458817,11,0.212006441,0.576619847,0.495441436
