Parameter,Optimized Value
model_type,Transformer
num_epochs,100
model_type,Transformer
input_size,117
num_classes,5
hidden_size_multiplier,35
num_layers,2
num_heads,13
dropout,0.3
max_seq_length,100
sample_len,40
scoring_method,f1_frechet_ldj:ff
score_rate,10
init_t,0
actions,"[""box_lift"", ""box_turn_cw_forward"", ""box_lateral_left"", ""bread_cutting_right"", ""jar_opening_right_open""]"
people,[1]

--- ITERATION RESULTS ---

iteration,score,loss,predicted classes,f1,smoothness,avg_freeze,label
50,0.42438485147757976,0.08203593641519547,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8703194579115636,4.090480081728568,validation
50,0.34722993823031745,0.08203593641519547,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278276,0.8593652271918483,3.778923454138051,test
60,0.4056314653650217,0.06954449415206909,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8710682077632286,3.2202858295443457,validation
60,0.3438132079269877,0.06954449415206909,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278276,0.8573669211743324,3.3444995424275907,test
70,0.3972277279475464,0.061089932918548584,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8728399453786816,2.8395155993220045,validation
70,0.32800999131366937,0.061089932918548584,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278276,0.8610405855462715,3.2899184064062115,test
80,0.3845822596135586,0.05407759174704552,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8680080174611775,2.9164896130526485,validation
80,0.33698784035654966,0.05407759174704552,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278276,0.8611714639470294,3.251736373986329,test
90,0.4359357021942933,0.048776257783174515,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.874555825526826,2.9217987689528413,validation
90,0.3711016771259755,0.048776257783174515,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278276,0.8591022617644013,3.0696583967397792,test
100,0.3546308422940625,0.044543586671352386,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278276,0.8569303541612524,3.217213119941199,test
